Timestamp,participantID,audioStimuli,vote,reactionTime,voteDetails
4/14/2012 1:05:53,1334379749053:::Russia,./../audio_stimuli/recs4/40pre1.mp3,-4,2055,2555:::Played stimuli ./../audio_stimuli/recs4/40pre1.mp3; (0:1334379965503); (-1:1334379965552); (-2:1334379965583); (-3:1334379965607); (-4:1334379965639)
4/14/2012 1:06:20,1334379749053:::Russia,./../audio_stimuli/recs3/27pre2.mp3,-5,2564,3023:::Played stimuli ./../audio_stimuli/recs3/27pre2.mp3; (0:1334379991863); (-1:1334379991895); (-2:1334379991928); (-3:1334379991935); (-4:1334379991959); (-5:1334379991983)
4/14/2012 1:06:23,1334379749053:::Russia,./../audio_stimuli/recs3/27pre2.mp3,0,6387,3023:::Played stimuli ./../audio_stimuli/recs3/27pre2.mp3; (0:1334379991863); (-1:1334379991895); (-2:1334379991928); (-3:1334379991935); (-4:1334379991959); (-5:1334379991983)
4/14/2012 1:09:28,1334379749053:::Russia,./../audio_stimuli/recs4/49pre1.mp3,-5,224,2772:::Played stimuli ./../audio_stimuli/recs4/49pre1.mp3; (0:1334380180879); (-1:1334380180911); (-2:1334380180935); (-3:1334380180959); (-4:1334380180975); (-5:1334380180999)
4/14/2012 9:22:55,1334409111130:::Russia,./../audio_stimuli/recs1/01pre6.mp3,-5,2080,3996:::Played stimuli ./../audio_stimuli/recs1/01pre6.mp3; (0:1334409517638); (-1:1334409517664); (-2:1334409517701); (-3:1334409517728); (-4:1334409517762); (-5:1334409517785)
4/14/2012 9:25:35,1334409111130:::Russia,./../audio_stimuli/recs4/38pre4.mp3,-5,1902,3312:::Played stimuli ./../audio_stimuli/recs4/38pre4.mp3; (0:1334409676095); (1:1334409676110); (2:1334409676121); (3:1334409676132); (4:1334409676144); (5:1334409676155); (4:1334409678146); (3:1334409678157); (1:1334409678169); (0:1334409678181); (-2:1334409678193); (-3:1334409678205); (-4:1334409678220); (-5:1334409678229)
4/14/2012 9:27:47,1334409111130:::Russia,./../audio_stimuli/recs4/47pre5.mp3,5,2118,2664:::Played stimuli ./../audio_stimuli/recs4/47pre5.mp3
4/14/2012 9:29:54,1334409111130:::Russia,./../audio_stimuli/recs1/06pre1.mp3,5,-861,3060:::Played stimuli ./../audio_stimuli/recs1/06pre1.mp3
4/14/2012 9:30:33,1334409111130:::Russia,./../audio_stimuli/recs2/17pre6.mp3,-5,3043,4284:::Played stimuli ./../audio_stimuli/recs2/17pre6.mp3; (-5:1334409976491)
4/14/2012 9:30:49,1334409111130:::Russia,./../audio_stimuli/recs2/17pre6.mp3,5,19047,4284:::Played stimuli ./../audio_stimuli/recs2/17pre6.mp3; (-5:1334409976491); (5:1334409991668)
4/14/2012 13:06:20,1334422991856:::South Africa,./../audio_stimuli/recs4/46pre1.mp3,-5,3084,2628:::Played stimuli ./../audio_stimuli/recs4/46pre1.mp3; (0:1334423167233); (-1:1334423167269); (-2:1334423167302); (-3:1334423167331); (-4:1334423167354); (-5:1334423167390)
4/14/2012 13:08:06,1334422991856:::South Africa,./../audio_stimuli/recs1/06pre6.mp3,5,3175,4464:::Played stimuli ./../audio_stimuli/recs1/06pre6.mp3; (0:1334423271784); (1:1334423271850); (2:1334423271925); (3:1334423272025); (4:1334423272126); (5:1334423272355)
4/14/2012 13:09:12,1334422991856:::South Africa,./../audio_stimuli/recs2/15pre1.mp3,-5,2404,3564:::Played stimuli ./../audio_stimuli/recs2/15pre1.mp3; (0:1334423336931); (-1:1334423338734); (-2:1334423338768); (-3:1334423338817); (-4:1334423338891); (-5:1334423339206)
4/14/2012 13:11:16,1334422991856:::South Africa,./../audio_stimuli/recs4/46pre5.mp3,0,3427,2052:::Played stimuli ./../audio_stimuli/recs4/46pre5.mp3
4/14/2012 13:11:32,1334422991856:::South Africa,./../audio_stimuli/recs2/22pre5.mp3,-5,3096,2916:::Played stimuli ./../audio_stimuli/recs2/22pre5.mp3
4/14/2012 13:12:31,1334422991856:::South Africa,./../audio_stimuli/recs2/19pre6.mp3,-5,703,3240:::Played stimuli ./../audio_stimuli/recs2/19pre6.mp3; (-5:1334423537490)
4/14/2012 13:13:55,1334422991856:::South Africa,./../audio_stimuli/recs1/01pre3.mp3,-5,1967,3060:::Played stimuli ./../audio_stimuli/recs1/01pre3.mp3; (-5:1334423621790)
4/14/2012 13:14:28,1334422991856:::South Africa,./../audio_stimuli/recs3/36pre2.mp3,-5,1014,2160:::Played stimuli ./../audio_stimuli/recs3/36pre2.mp3
4/14/2012 13:16:54,1334422991856:::South Africa,./../audio_stimuli/recs4/40pre1.mp3,-5,1354,2556:::Played stimuli ./../audio_stimuli/recs4/40pre1.mp3
4/14/2012 13:22:07,1334424086472:::Russia,./../audio_stimuli/recs4/41pre1.mp3,5,926,3420:::Played stimuli ./../audio_stimuli/recs4/41pre1.mp3; (5:1334424113918)
4/14/2012 13:22:22,1334424086472:::Russia,./../audio_stimuli/recs1/05pre5.mp3,-5,898,2664:::Played stimuli ./../audio_stimuli/recs1/05pre5.mp3; (-5:1334424128457)
4/14/2012 13:22:27,1334424086472:::Russia,./../audio_stimuli/recs2/13pre5.mp3,-5,954,2880:::Played stimuli ./../audio_stimuli/recs2/13pre5.mp3
4/14/2012 13:30:28,1334424086472:::Russia,./../audio_stimuli/recs1/02pre6.mp3,-5,1113,3204:::Played stimuli ./../audio_stimuli/recs1/02pre6.mp3
4/14/2012 13:31:24,1334424086472:::Russia,./../audio_stimuli/recs1/02pre6.mp3,0,56852,3204:::Played stimuli ./../audio_stimuli/recs1/02pre6.mp3
4/14/2012 13:32:44,1334424086472:::Russia,./../audio_stimuli/recs3/28pre6.mp3,-5,465,5040:::Played stimuli ./../audio_stimuli/recs3/28pre6.mp3; (-5:1334424749608)
4/14/2012 13:33:05,1334424086472:::Russia,./../audio_stimuli/recs1/04pre1.mp3,5,4305,2340:::Played stimuli ./../audio_stimuli/recs1/04pre1.mp3
4/14/2012 13:35:47,1334424086472:::Russia,./../audio_stimuli/recs1/07pre3.mp3,-5,3468,3852:::Played stimuli ./../audio_stimuli/recs1/07pre3.mp3; (5:1334424931576); (-5:1334424932864)
4/14/2012 13:36:34,1334424086472:::Russia,./../audio_stimuli/recs4/42pre4.mp3,-4,3600,2448:::Played stimuli ./../audio_stimuli/recs4/42pre4.mp3 User clicked Next too fast: 640 or 1656; (-4:1334424979088); (-3:1334424979113); (-2:1334424979136); (-1:1334424979145); (0:1334424979155); (1:1334424979179); (-4:1334424980334)
4/14/2012 13:36:47,1334424086472:::Russia,./../audio_stimuli/recs3/26pre3.mp3,-5,-1027,3708:::Played stimuli ./../audio_stimuli/recs3/26pre3.mp3
4/14/2012 13:38:16,1334424086472:::Russia,./../audio_stimuli/recs2/22pre6.mp3,-5,-1490,5076:::Played stimuli ./../audio_stimuli/recs2/22pre6.mp3; (-5:1334425082381)
4/14/2012 13:38:32,1334424086472:::Russia,./../audio_stimuli/recs3/34pre6.mp3,-5,7473,4140:::Played stimuli ./../audio_stimuli/recs3/34pre6.mp3; (-5:1334425095755); (-4:1334425095918); (-3:1334425095943); (-2:1334425095950); (-1:1334425095972); (0:1334425095988); (1:1334425096023); (-5:1334425097372)
4/14/2012 13:41:39,1334424086472:::Russia,./../audio_stimuli/recs2/19pre1.mp3,-5,4491,2268:::Played stimuli ./../audio_stimuli/recs2/19pre1.mp3
4/14/2012 21:26:39,1334452945871:::Russia,./../audio_stimuli/recs2/25pre6.mp3,-5,-764,4140:::Played stimuli ./../audio_stimuli/recs2/25pre6.mp3; (0:1334453195999); (-1:1334453196030); (-2:1334453196047); (-3:1334453196064); (-4:1334453196087); (-5:1334453196102)
4/14/2012 21:29:10,1334453263890:::Sussex,./../audio_stimuli/recs3/35pre1.mp3,-5,-747,3996:::Played stimuli ./../audio_stimuli/recs3/35pre1.mp3; (0:1334453347229); (-1:1334453347247); (-2:1334453347277); (-3:1334453347293); (-4:1334453347308); (-5:1334453347325)
4/14/2012 21:30:20,1334453263890:::Sussex,./../audio_stimuli/recs4/46pre5.mp3,0,6147,2052:::Played stimuli ./../audio_stimuli/recs4/46pre5.mp3
4/14/2012 23:18:08,1334459757200:::Russia:::Russia,./../audio_stimuli/recs3/35pre1.mp3,-5,1721,3996:::Played stimuli ./../audio_stimuli/recs3/35pre1.mp3; (0:1334459886939); (-1:1334459886955); (-2:1334459886972); (-3:1334459886989); (-5:1334459887005)
4/15/2012 0:37:52,1334464655592:::Russia,./../audio_stimuli/recs2/17pre4.mp3,4,null,NaN:::Played stimuli ./../audio_stimuli/recs2/17pre4.mp3; (4:1334464670896)
4/15/2012 1:29:35,1334467658689,./../audio_stimuli/recs4/39pre5.mp3,0,null,NaN:::Played stimuli ./../audio_stimuli/recs4/39pre5.mp3
4/15/2012 1:55:55,1334469338012:::South Africa,./../audio_stimuli/recs1/04pre3.mp3,3,null,NaN:::Played stimuli ./../audio_stimuli/recs1/04pre3.mp3; (3:1334469353006)
4/15/2012 2:13:33,1334470366990:::Russia,./../audio_stimuli/recs1/12pre2.mp3,-4,2059,2844:::Played stimuli ./../audio_stimuli/recs1/12pre2.mp3; (-4:1334470411978)
4/15/2012 12:23:12,1334506609217:::Sussex,./../audio_stimuli/recs4/43pre3.mp3,-5,3982,3132:::Played stimuli ./../audio_stimuli/recs4/43pre3.mp3; (0:1334506980379); (-1:1334506980419); (-2:1334506980519); (-3:1334506980579); (-4:1334506980639); (-5:1334506980679)
4/15/2012 12:24:09,1334506609217:::Sussex,./../audio_stimuli/recs4/47pre2.mp3,-5,3436,2376:::Played stimuli ./../audio_stimuli/recs4/47pre2.mp3; (0:1334507038118); (-1:1334507038178); (-2:1334507038208); (-3:1334507038248); (-4:1334507038258); (-5:1334507038278)
4/15/2012 12:25:16,1334506609217:::Sussex,./../audio_stimuli/recs2/17pre6.mp3,5,6518,4284:::Played stimuli ./../audio_stimuli/recs2/17pre6.mp3; (0:1334507105240); (1:1334507105280); (2:1334507105320); (3:1334507105340); (4:1334507105380); (5:1334507105390)
4/15/2012 12:26:08,1334506609217:::Sussex,./../audio_stimuli/recs3/34pre5.mp3,-5,4654,2736:::Played stimuli ./../audio_stimuli/recs3/34pre5.mp3; (0:1334507156544); (-1:1334507156594); (-2:1334507156614); (-3:1334507156644); (-4:1334507156674); (-5:1334507156684)
4/15/2012 12:27:25,1334506609217:::Sussex,./../audio_stimuli/recs3/32pre4.mp3,-5,19888,3456:::Played stimuli ./../audio_stimuli/recs3/32pre4.mp3; (0:1334507234107); (-1:1334507234169); (-2:1334507234185); (-3:1334507234216); (-4:1334507234232); (-5:1334507234278)
4/15/2012 13:17:05,1334509807886:::Sussex,./../audio_stimuli/recs4/47pre2.mp3,-2,5659,2376:::Played stimuli ./../audio_stimuli/recs4/47pre2.mp3; (-2:1334510222635)
4/15/2012 13:19:18,1334509807886:::Sussex,./../audio_stimuli/recs2/20pre5.mp3,-3,3587,2268:::Played stimuli ./../audio_stimuli/recs2/20pre5.mp3
4/15/2012 13:19:56,1334509807886:::Sussex,./../audio_stimuli/recs3/32pre5.mp3,-3,4443,2880:::Played stimuli ./../audio_stimuli/recs3/32pre5.mp3; (-3:1334510393808)
4/15/2012 13:26:22,1334509807886:::Sussex,./../audio_stimuli/recs1/12pre1.mp3,-5,2515,3096:::Played stimuli ./../audio_stimuli/recs1/12pre1.mp3; (-5:1334510780067)
4/15/2012 13:27:12,1334509807886:::Sussex,./../audio_stimuli/recs2/14pre1.mp3,-4,2605,2520:::Played stimuli ./../audio_stimuli/recs2/14pre1.mp3; (-4:1334510830847)
4/15/2012 13:28:07,1334509807886:::Sussex,./../audio_stimuli/recs4/41pre2.mp3,-5,3998,3132:::Played stimuli ./../audio_stimuli/recs4/41pre2.mp3; (-3:1334510884910); (-5:1334510885687)
4/15/2012 20:32:37,1334536226090:::Sussex,./../audio_stimuli/recs3/34pre5.mp3,-5,3881,2736:::Played stimuli ./../audio_stimuli/recs3/34pre5.mp3; (-5:1334536358150)
4/15/2012 20:32:45,1334536226090:::Sussex,./../audio_stimuli/recs4/49pre6.mp3,2,3075,3852:::Played stimuli ./../audio_stimuli/recs4/49pre6.mp3; (2:1334536366975)
4/15/2012 20:40:11,1334536226090:::Sussex,./../audio_stimuli/recs2/21pre1.mp3,-5,1883,2700:::Played stimuli ./../audio_stimuli/recs2/21pre1.mp3; (-5:1334536813595)
4/15/2012 20:41:01,1334536226090:::Sussex,./../audio_stimuli/recs1/08pre6.mp3,-5,2134,4248:::Played stimuli ./../audio_stimuli/recs1/08pre6.mp3; (-5:1334536863603)
4/15/2012 20:41:13,1334536226090:::Sussex,./../audio_stimuli/recs1/08pre6.mp3,0,14271,4248:::Played stimuli ./../audio_stimuli/recs1/08pre6.mp3; (-5:1334536863603)
4/15/2012 20:41:35,1334536226090:::Sussex,./../audio_stimuli/recs1/09pre4.mp3,-5,1403,3168:::Played stimuli ./../audio_stimuli/recs1/09pre4.mp3; (-5:1334536897394)
4/15/2012 20:42:07,1334536226090:::Sussex,./../audio_stimuli/recs2/21pre4.mp3,-5,1554,2772:::Played stimuli ./../audio_stimuli/recs2/21pre4.mp3
4/15/2012 20:43:04,1334536226090:::Sussex,./../audio_stimuli/recs4/50pre4.mp3,-5,1403,2736:::Played stimuli ./../audio_stimuli/recs4/50pre4.mp3; (-5:1334536986294)
4/15/2012 20:44:06,1334536226090:::Sussex,./../audio_stimuli/recs2/13pre5.mp3,-5,3211,2880:::Played stimuli ./../audio_stimuli/recs2/13pre5.mp3 User played audio too fast. 7; (-5:1334537047931)
4/15/2012 20:44:21,1334536226090:::Sussex,./../audio_stimuli/recs2/13pre5.mp3,0,17891,2880:::Played stimuli ./../audio_stimuli/recs2/13pre5.mp3 User played audio too fast. 7; (-5:1334537047931)
4/15/2012 20:46:19,1334536226090:::Sussex,./../audio_stimuli/recs2/25pre5.mp3,-5,1316,2880:::Played stimuli ./../audio_stimuli/recs2/25pre5.mp3; (-5:1334537181830)
