Timestamp,participantID,audioStimuli,vote,reactionTime,voteDetails
4/14/2012 1:07:30,1334379749053:::Russia,./../audio_stimuli/stimuli/SbetQ.mp3,-1,4136,1462:::Played stimuli ./../audio_stimuli/stimuli/SbetQ.mp3; (0:1334380059607); (-1:1334380059679); (-2:1334380059751); (-3:1334380059839); (-2:1334380062767); (-1:1334380062839)
4/14/2012 1:07:33,1334379749053:::Russia,./../audio_stimuli/stimuli/SboyT.mp3,0,-797,2402:::Played stimuli ./../audio_stimuli/stimuli/SboyT.mp3
4/14/2012 1:07:39,1334379749053:::Russia,./../audio_stimuli/stimuli/SbertQ.mp3,-5,1841,3395:::Played stimuli ./../audio_stimuli/stimuli/SbertQ.mp3; (0:1334380071567); (-1:1334380071671); (-2:1334380071735); (-3:1334380071783); (-4:1334380071831); (-5:1334380071872)
4/14/2012 1:07:47,1334379749053:::Russia,./../audio_stimuli/stimuli/SputD.mp3,5,3173,2455:::Played stimuli ./../audio_stimuli/stimuli/SputD.mp3; (0:1334380077503); (1:1334380077527); (2:1334380077559); (3:1334380077583); (4:1334380077639); (5:1334380077767)
4/14/2012 1:08:01,1334379749053:::Russia,./../audio_stimuli/stimuli/SbaitT.mp3,-5,1677,2193:::Played stimuli ./../audio_stimuli/stimuli/SbaitT.mp3; (0:1334380093447); (-1:1334380093471); (-2:1334380093499); (-3:1334380093519); (-4:1334380093527); (-5:1334380093551)
4/14/2012 1:08:17,1334379749053:::Russia,./../audio_stimuli/stimuli/SbatD.mp3,5,1684,1462:::Played stimuli ./../audio_stimuli/stimuli/SbatD.mp3; (0:1334380109391); (1:1334380109439); (2:1334380109488); (3:1334380109519); (4:1334380109551); (5:1334380109607)
4/14/2012 1:08:21,1334379749053:::Russia,./../audio_stimuli/stimuli/SbatD.mp3,0,5754,1462:::Played stimuli ./../audio_stimuli/stimuli/SbatD.mp3; (0:1334380109391); (1:1334380109439); (2:1334380109488); (3:1334380109519); (4:1334380109551); (5:1334380109607)
4/14/2012 1:08:23,1334379749053:::Russia,./../audio_stimuli/stimuli/SbitD.mp3,0,-203,1618:::Played stimuli ./../audio_stimuli/stimuli/SbitD.mp3
4/14/2012 1:08:37,1334379749053:::Russia,./../audio_stimuli/stimuli/SbeatD.mp3,5,1898,1515:::Played stimuli ./../audio_stimuli/stimuli/SbeatD.mp3; (0:1334380129439); (1:1334380129519); (2:1334380129543); (3:1334380129567); (4:1334380129591); (5:1334380129623)
4/14/2012 1:08:56,1334379749053:::Russia,./../audio_stimuli/stimuli/SbeatD.mp3,5,1460,1515:::Played stimuli ./../audio_stimuli/stimuli/SbeatD.mp3; (0:1334380148343); (1:1334380148367); (2:1334380148391); (3:1334380148407); (4:1334380148433); (5:1334380148471)
4/14/2012 1:09:15,1334379749053:::Russia,./../audio_stimuli/stimuli/SbuyT.mp3,-5,2033,2402:::Played stimuli ./../audio_stimuli/stimuli/SbuyT.mp3; (0:1334380167959); (-1:1334380168031); (-2:1334380168063); (-3:1334380168095); (-4:1334380168127); (-5:1334380168175)
4/14/2012 1:09:34,1334379749053:::Russia,./../audio_stimuli/stimuli/SpotT.mp3,-4,2280,2350:::Played stimuli ./../audio_stimuli/stimuli/SpotT.mp3; (0:1334380186415); (-1:1334380186455); (-2:1334380186535); (-3:1334380186607); (-4:1334380186650)
4/14/2012 1:09:48,1334379749053:::Russia,./../audio_stimuli/stimuli/SpotT.mp3,-5,1164,2350:::Played stimuli ./../audio_stimuli/stimuli/SpotT.mp3; (0:1334380200471); (-1:1334380200495); (-2:1334380200543); (-3:1334380200584); (-4:1334380200711); (-5:1334380200879)
4/14/2012 1:09:52,1334379749053:::Russia,./../audio_stimuli/stimuli/SboyD.mp3,-4,965,1775:::Played stimuli ./../audio_stimuli/stimuli/SboyD.mp3; (0:1334380204343); (-1:1334380204471); (-2:1334380204599); (-3:1334380204639); (-4:1334380204679)
4/14/2012 9:18:04,1334409111130:::Russia,./../audio_stimuli/recs3/37instr 2.mp3,-5,5945,2160:::Played stimuli ./../audio_stimuli/recs3/37instr 2.mp3; (-1:1334409226497); (-2:1334409226571); (-3:1334409226584); (-4:1334409226620); (-5:1334409226637)
4/14/2012 9:18:32,1334409111130:::Russia,./../audio_stimuli/stimuli/SpotD.mp3,5,2717,1593:::Played stimuli ./../audio_stimuli/stimuli/SpotD.mp3; (0:1334409255822); (1:1334409255898); (2:1334409255930); (3:1334409255966); (4:1334409256014); (5:1334409256076)
4/14/2012 9:18:38,1334409111130:::Russia,./../audio_stimuli/stimuli/SbootD.mp3,5,3004,1593:::Played stimuli ./../audio_stimuli/stimuli/SbootD.mp3; (0:1334409261541); (1:1334409261614); (2:1334409261637); (3:1334409261661); (4:1334409261673); (5:1334409261685)
4/14/2012 9:19:07,1334409111130:::Russia,./../audio_stimuli/stimuli/SboughtD.mp3,5,1951,2508:::Played stimuli ./../audio_stimuli/stimuli/SboughtD.mp3; (0:1334409291548); (1:1334409291605); (2:1334409291641); (3:1334409291665); (4:1334409291677); (5:1334409291700)
4/14/2012 9:19:49,1334409111130:::Russia,./../audio_stimuli/stimuli/SbootD.mp3,5,1627,1593:::Played stimuli ./../audio_stimuli/stimuli/SbootD.mp3; (2:1334409332777); (3:1334409332788); (4:1334409332813); (5:1334409332835)
4/14/2012 9:19:55,1334409111130:::Russia,./../audio_stimuli/stimuli/SputQ.mp3,5,2490,2455:::Played stimuli ./../audio_stimuli/stimuli/SputQ.mp3; (0:1334409338820); (1:1334409338856); (2:1334409338869); (3:1334409338892); (4:1334409338904); (5:1334409338927)
4/14/2012 9:20:16,1334409111130:::Russia,./../audio_stimuli/stimuli/SbitQ.mp3,5,2761,1724:::Played stimuli ./../audio_stimuli/stimuli/SbitQ.mp3; (0:1334409360242); (1:1334409360303); (2:1334409360333); (3:1334409360365); (4:1334409360383); (5:1334409360386)
4/14/2012 9:20:38,1334409111130:::Russia,./../audio_stimuli/recs4/40instr.mp3,-5,3474,1548:::Played stimuli ./../audio_stimuli/recs4/40instr.mp3; (0:1334409381865); (-1:1334409381878); (-2:1334409381903); (-3:1334409381925); (-4:1334409381953); (-5:1334409381987)
4/14/2012 9:20:45,1334409111130:::Russia,./../audio_stimuli/stimuli/SputQ.mp3,5,3139,2455:::Played stimuli ./../audio_stimuli/stimuli/SputQ.mp3; (0:1334409387917); (1:1334409387978); (2:1334409388037); (3:1334409388087); (4:1334409388261); (5:1334409388517)
4/14/2012 9:20:51,1334409111130:::Russia,./../audio_stimuli/stimuli/SbetT.mp3,5,2601,2142:::Played stimuli ./../audio_stimuli/stimuli/SbetT.mp3; (0:1334409394644); (1:1334409394680); (2:1334409394731); (3:1334409394764); (4:1334409394799); (5:1334409394871)
4/14/2012 9:21:07,1334409111130:::Russia,./../audio_stimuli/stimuli/SbetT.mp3,0,19338,2142:::Played stimuli ./../audio_stimuli/stimuli/SbetT.mp3; (0:1334409394644); (1:1334409394680); (2:1334409394731); (3:1334409394764); (4:1334409394799); (5:1334409394871)
4/14/2012 9:21:36,1334409111130:::Russia,./../audio_stimuli/stimuli/SboughtQ.mp3,5,2552,2194:::Played stimuli ./../audio_stimuli/stimuli/SboughtQ.mp3; (0:1334409440809); (1:1334409440822); (2:1334409440845); (3:1334409440857); (4:1334409440887); (5:1334409440937)
4/14/2012 9:22:59,1334409111130:::Russia,./../audio_stimuli/stimuli/SbertD.mp3,5,1436,3474:::Played stimuli ./../audio_stimuli/stimuli/SbertD.mp3; (0:1334409523214); (1:1334409523311); (2:1334409523347); (3:1334409523383); (4:1334409523396); (5:1334409523493)
